state,district,year,irrigation_type,source,area_hectares
Uttarakhand,Chamoli,2016,gross,well_other_well,0.0
Uttarakhand,Champawat,2016,gross,well_other_well,0.0
Uttarakhand,Dehradun,2016,gross,well_other_well,1810.0
Uttarakhand,Haridwar,2016,gross,well_other_well,4685.0
Uttarakhand,Nainital,2016,gross,well_other_well,809.0
Uttarakhand,Pauri Garhwal,2016,gross,well_other_well,0.0
Uttarakhand,Pithoragarh,2016,gross,well_other_well,0.0
Uttarakhand,Rudra Prayag,2016,gross,well_other_well,0.0
Uttarakhand,Tehri Garhwal,2016,gross,well_other_well,0.0
Uttarakhand,Udam Singh Nagar,2016,gross,well_other_well,87400.0
Uttarakhand,Uttar Kashi,2016,gross,well_other_well,0.0
Andhra Pradesh,Anantapur,2016,gross,well_total,146535.0
Andhra Pradesh,Chittoor,2016,gross,well_total,178518.0
Andhra Pradesh,East Godavari,2016,gross,well_total,116676.0
Andhra Pradesh,Guntur,2016,gross,well_total,147279.0
Andhra Pradesh,Kadapa,2016,gross,well_total,143773.0
Andhra Pradesh,Krishna,2016,gross,well_total,116850.0
Andhra Pradesh,Kurnool,2016,gross,well_total,132789.0
Andhra Pradesh,Mahbubnagar,2016,gross,well_total,31354.0
Andhra Pradesh,Prakasam,2016,gross,well_total,104686.0
Andhra Pradesh,Spsr Nellore,2016,gross,well_total,102316.0
Andhra Pradesh,Srikakulam,2016,gross,well_total,30063.0
Andhra Pradesh,Visakhapatanam,2016,gross,well_total,39847.0
Andhra Pradesh,Vizianagaram,2016,gross,well_total,62486.0
Andhra Pradesh,West Godavari,2016,gross,well_total,294211.0
Arunachal Pradesh,Anjaw,2016,gross,well_total,0.0
Arunachal Pradesh,Changlang,2016,gross,well_total,0.0
Arunachal Pradesh,Dibang Valley,2016,gross,well_total,0.0
Arunachal Pradesh,East Kameng,2016,gross,well_total,0.0
Arunachal Pradesh,East Siang,2016,gross,well_total,0.0
Arunachal Pradesh,Kra Daadi,2016,gross,well_total,0.0
Arunachal Pradesh,Kurung Kumey,2016,gross,well_total,0.0
Arunachal Pradesh,Lohit,2016,gross,well_total,0.0
Arunachal Pradesh,Longding,2016,gross,well_total,0.0
Arunachal Pradesh,Lower Dibang Valley,2016,gross,well_total,0.0
Arunachal Pradesh,Lower Subansiri,2016,gross,well_total,0.0
Arunachal Pradesh,Namsai,2016,gross,well_total,0.0
Arunachal Pradesh,Papum Pare,2016,gross,well_total,0.0
Arunachal Pradesh,Siang,2016,gross,well_total,0.0
Arunachal Pradesh,Tawang,2016,gross,well_total,0.0
Arunachal Pradesh,Tirap,2016,gross,well_total,0.0
Arunachal Pradesh,Upper Siang,2016,gross,well_total,0.0
Arunachal Pradesh,Upper Subansiri,2016,gross,well_total,0.0
Arunachal Pradesh,West Kameng,2016,gross,well_total,0.0
Arunachal Pradesh,West Siang,2016,gross,well_total,0.0
Assam,Baksa,2016,gross,well_total,26.0
Assam,Barpeta,2016,gross,well_total,680.0
Assam,Bongaigaon,2016,gross,well_total,0.0
Assam,Cachar,2016,gross,well_total,0.0
Assam,Chirang,2016,gross,well_total,0.0
Assam,Darrang,2016,gross,well_total,17070.0
Assam,Dhemaji,2016,gross,well_total,409.0
Assam,Dhubri,2016,gross,well_total,5964.0
Assam,Dibrugarh,2016,gross,well_total,872.0
Assam,Dima Hasao,2016,gross,well_total,0.0
Assam,Goalpara,2016,gross,well_total,23119.0
Assam,Golaghat,2016,gross,well_total,9.0
Assam,Hailakandi,2016,gross,well_total,0.0
Assam,Jorhat,2016,gross,well_total,5621.0
Assam,Kamrup,2016,gross,well_total,2507.0
Assam,Kamrup Metro,2016,gross,well_total,55.0
Assam,Karbi Anglong,2016,gross,well_total,232.0
Assam,Karimganj,2016,gross,well_total,0.0
Assam,Kokrajhar,2016,gross,well_total,8540.0
Assam,Lakhimpur,2016,gross,well_total,437.0
Assam,Marigaon,2016,gross,well_total,740.0
Assam,Nagaon,2016,gross,well_total,30568.0
Assam,Nalbari,2016,gross,well_total,563.0
Assam,Sivasagar,2016,gross,well_total,0.0
Assam,Sonitpur,2016,gross,well_total,4906.0
Assam,Tinsukia,2016,gross,well_total,47.0
Assam,Udalguri,2016,gross,well_total,0.0
Bihar,Araria,2016,gross,well_total,85899.0
Bihar,Arwal,2016,gross,well_total,10051.0
Bihar,Aurangabad,2016,gross,well_total,60268.0
Bihar,Banka,2016,gross,well_total,68077.0
Bihar,Begusarai,2016,gross,well_total,122357.0
Bihar,Bhagalpur,2016,gross,well_total,75845.0
Bihar,Bhojpur,2016,gross,well_total,44253.0
Bihar,Buxar,2016,gross,well_total,92370.0
Bihar,Darbhanga,2016,gross,well_total,35458.0
Bihar,Gaya,2016,gross,well_total,125915.0
Bihar,Gopalganj,2016,gross,well_total,60064.0
Bihar,Jamui,2016,gross,well_total,52370.0
Bihar,Jehanabad,2016,gross,well_total,33530.0
Bihar,Kaimur (Bhabua),2016,gross,well_total,92699.0
Bihar,Katihar,2016,gross,well_total,174633.0
Bihar,Khagaria,2016,gross,well_total,95401.0
Bihar,Kishanganj,2016,gross,well_total,47150.0
Bihar,Lakhisarai,2016,gross,well_total,40584.0
Bihar,Madhepura,2016,gross,well_total,101143.0
Bihar,Madhubani,2016,gross,well_total,64751.0
Bihar,Munger,2016,gross,well_total,14900.0
Bihar,Muzaffarpur,2016,gross,well_total,101444.0
Bihar,Nalanda,2016,gross,well_total,194711.0
Bihar,Nawada,2016,gross,well_total,84049.0
Bihar,Pashchim Champaran,2016,gross,well_total,129618.0
Bihar,Patna,2016,gross,well_total,103216.0
Bihar,Purbi Champaran,2016,gross,well_total,157514.0
Bihar,Purnia,2016,gross,well_total,154881.0
Bihar,Rohtas,2016,gross,well_total,45647.0
Bihar,Saharsa,2016,gross,well_total,104376.0
Bihar,Samastipur,2016,gross,well_total,191371.0
Bihar,Saran,2016,gross,well_total,87618.0
Bihar,Sheikhpura,2016,gross,well_total,32603.0
Bihar,Sheohar,2016,gross,well_total,26140.0
Bihar,Sitamarhi,2016,gross,well_total,185262.0
Bihar,Siwan,2016,gross,well_total,87919.0
Bihar,Supaul,2016,gross,well_total,124094.0
Bihar,Vaishali,2016,gross,well_total,106488.0
Chhattisgarh,Balod,2016,gross,well_total,40266.0
Chhattisgarh,Baloda Bazar,2016,gross,well_total,26819.0
Chhattisgarh,Balrampur,2016,gross,well_total,3036.0
Chhattisgarh,Bastar,2016,gross,well_total,2783.0
Chhattisgarh,Bemetara,2016,gross,well_total,132594.0
Chhattisgarh,Bijapur,2016,gross,well_total,110.0
Chhattisgarh,Bilaspur,2016,gross,well_total,36179.0
Chhattisgarh,Dantewada,2016,gross,well_total,159.0
Chhattisgarh,Dhamtari,2016,gross,well_total,42823.0
Chhattisgarh,Durg,2016,gross,well_total,54879.0
Chhattisgarh,Gariyaband,2016,gross,well_total,18840.0
Chhattisgarh,Janjgir-Champa,2016,gross,well_total,13583.0
Chhattisgarh,Jashpur,2016,gross,well_total,2187.0
Chhattisgarh,Kabirdham,2016,gross,well_total,93816.0
Chhattisgarh,Kanker,2016,gross,well_total,24296.0
Chhattisgarh,Kondagaon,2016,gross,well_total,4023.0
Chhattisgarh,Korba,2016,gross,well_total,1340.0
Chhattisgarh,Korea,2016,gross,well_total,1953.0
Chhattisgarh,Mahasamund,2016,gross,well_total,76353.0
Chhattisgarh,Mungeli,2016,gross,well_total,22673.0
Chhattisgarh,Narayanpur,2016,gross,well_total,40.0
Chhattisgarh,Raigarh,2016,gross,well_total,37010.0
Chhattisgarh,Raipur,2016,gross,well_total,30408.0
Chhattisgarh,Rajnandgaon,2016,gross,well_total,78407.0
Chhattisgarh,Sukma,2016,gross,well_total,328.0
Chhattisgarh,Surajpur,2016,gross,well_total,3947.0
Chhattisgarh,Surguja,2016,gross,well_total,1331.0
Goa,North Goa,2016,gross,well_total,2877.0
Goa,South Goa,2016,gross,well_total,4371.0
Gujarat,Ahmadabad,2016,gross,well_total,146269.0
Gujarat,Amreli,2016,gross,well_total,221437.0
Gujarat,Anand,2016,gross,well_total,130161.0
Gujarat,Aravalli,2016,gross,well_total,180738.0
Gujarat,Banas Kantha,2016,gross,well_total,757784.0
Gujarat,Bharuch,2016,gross,well_total,43960.0
Gujarat,Bhavnagar,2016,gross,well_total,87776.0
Gujarat,Botad,2016,gross,well_total,78473.0
Gujarat,Chhotaudepur,2016,gross,well_total,70599.0
Gujarat,Dang,2016,gross,well_total,0.0
Gujarat,Devbhumi Dwarka,2016,gross,well_total,59624.0
Gujarat,Dohad,2016,gross,well_total,46843.0
Gujarat,Gandhinagar,2016,gross,well_total,152409.0
Gujarat,Gir Somnath,2016,gross,well_total,114414.0
Gujarat,Jamnagar,2016,gross,well_total,181759.0
Gujarat,Junagadh,2016,gross,well_total,209194.0
Gujarat,Kachchh,2016,gross,well_total,183240.0
Gujarat,Kheda,2016,gross,well_total,212045.0
Gujarat,Mahesana,2016,gross,well_total,303867.0
Gujarat,Mahisagar,2016,gross,well_total,27838.0
Gujarat,Morbi,2016,gross,well_total,112542.0
Gujarat,Narmada,2016,gross,well_total,23549.0
Gujarat,Navsari,2016,gross,well_total,20522.0
Gujarat,Panch Mahals,2016,gross,well_total,37813.0
Gujarat,Patan,2016,gross,well_total,177360.0
Gujarat,Porbandar,2016,gross,well_total,49422.0
Gujarat,Rajkot,2016,gross,well_total,240071.0
Gujarat,Sabar Kantha,2016,gross,well_total,203003.0
Gujarat,Surat,2016,gross,well_total,54760.0
Gujarat,Surendranagar,2016,gross,well_total,298988.0
Gujarat,Tapi,2016,gross,well_total,36062.0
Gujarat,Vadodara,2016,gross,well_total,114073.0
Gujarat,Valsad,2016,gross,well_total,19908.0
Haryana,Ambala,2016,gross,well_total,187539.0
Haryana,Bhiwani,2016,gross,well_total,366024.0
Haryana,Faridabad,2016,gross,well_total,58358.0
Haryana,Fatehabad,2016,gross,well_total,306589.0
Haryana,Gurgaon,2016,gross,well_total,101752.0
Haryana,Hisar,2016,gross,well_total,182915.0
Haryana,Jhajjar,2016,gross,well_total,119542.0
Haryana,Jind,2016,gross,well_total,114151.0
Haryana,Kaithal,2016,gross,well_total,245581.0
Haryana,Karnal,2016,gross,well_total,280436.0
Haryana,Kurukshetra,2016,gross,well_total,258429.0
Haryana,Mahendragarh,2016,gross,well_total,150725.0
Haryana,Mewat,2016,gross,well_total,102572.0
Haryana,Palwal,2016,gross,well_total,150439.0
Haryana,Panchkula,2016,gross,well_total,26664.0
Haryana,Panipat,2016,gross,well_total,129836.0
Haryana,Rewari,2016,gross,well_total,184224.0
Haryana,Rohtak,2016,gross,well_total,86454.0
Haryana,Sirsa,2016,gross,well_total,174419.0
Haryana,Sonipat,2016,gross,well_total,251822.0
Haryana,Yamunanagar,2016,gross,well_total,202535.0
Himachal Pradesh,Bilaspur,2016,gross,well_total,671.0
Himachal Pradesh,Chamba,2016,gross,well_total,0.0
Himachal Pradesh,Hamirpur,2016,gross,well_total,30.0
Himachal Pradesh,Kangra,2016,gross,well_total,8699.0
Himachal Pradesh,Kinnaur,2016,gross,well_total,0.0
Himachal Pradesh,Kullu,2016,gross,well_total,0.0
Himachal Pradesh,Lahul And Spiti,2016,gross,well_total,0.0
Himachal Pradesh,Mandi,2016,gross,well_total,0.0
Himachal Pradesh,Shimla,2016,gross,well_total,0.0
Himachal Pradesh,Sirmaur,2016,gross,well_total,5570.0
Himachal Pradesh,Solan,2016,gross,well_total,5980.0
Himachal Pradesh,Una,2016,gross,well_total,23241.0
Jammu And Kashmir,Anantnag,2016,gross,well_total,0.0
Jammu And Kashmir,Badgam,2016,gross,well_total,1289.0
Jammu And Kashmir,Bandipora,2016,gross,well_total,409.0
Jammu And Kashmir,Baramulla,2016,gross,well_total,0.0
Jammu And Kashmir,Doda,2016,gross,well_total,35.0
Jammu And Kashmir,Ganderbal,2016,gross,well_total,236.0
Jammu And Kashmir,Jammu,2016,gross,well_total,15294.0
Jammu And Kashmir,Kathua,2016,gross,well_total,1668.0
Jammu And Kashmir,Kishtwar,2016,gross,well_total,0.0
Jammu And Kashmir,Kulgam,2016,gross,well_total,5712.0
Jammu And Kashmir,Kupwara,2016,gross,well_total,0.0
Jammu And Kashmir,Poonch,2016,gross,well_total,254.0
Jammu And Kashmir,Pulwama,2016,gross,well_total,145.0
Jammu And Kashmir,Rajauri,2016,gross,well_total,531.0
Jammu And Kashmir,Ramban,2016,gross,well_total,0.0
Jammu And Kashmir,Reasi,2016,gross,well_total,0.0
Jammu And Kashmir,Samba,2016,gross,well_total,877.0
Jammu And Kashmir,Shopian,2016,gross,well_total,0.0
Jammu And Kashmir,Srinagar,2016,gross,well_total,110.0
Jammu And Kashmir,Udhampur,2016,gross,well_total,0.0
Jharkhand,Bokaro,2016,gross,well_total,1550.0
Jharkhand,Chatra,2016,gross,well_total,4320.0
Jharkhand,Deoghar,2016,gross,well_total,3077.0
Jharkhand,Dhanbad,2016,gross,well_total,301.0
Jharkhand,Dumka,2016,gross,well_total,2315.0
Jharkhand,East Singhbum,2016,gross,well_total,578.0
Jharkhand,Garhwa,2016,gross,well_total,10907.0
Jharkhand,Giridih,2016,gross,well_total,9090.0
Jharkhand,Godda,2016,gross,well_total,10656.0
Jharkhand,Gumla,2016,gross,well_total,19977.0
Jharkhand,Hazaribagh,2016,gross,well_total,5279.0
Jharkhand,Jamtara,2016,gross,well_total,2262.0
Jharkhand,Khunti,2016,gross,well_total,2965.0
Jharkhand,Koderma,2016,gross,well_total,1348.0
Jharkhand,Latehar,2016,gross,well_total,6826.0
Jharkhand,Lohardaga,2016,gross,well_total,3092.0
Jharkhand,Pakur,2016,gross,well_total,3202.0
Jharkhand,Palamu,2016,gross,well_total,23023.0
Jharkhand,Ramgarh,2016,gross,well_total,902.0
Jharkhand,Ranchi,2016,gross,well_total,18106.0
Jharkhand,Sahebganj,2016,gross,well_total,2194.0
Jharkhand,Saraikela Kharsawan,2016,gross,well_total,108.0
Jharkhand,Simdega,2016,gross,well_total,1500.0
Jharkhand,West Singhbhum,2016,gross,well_total,278.0
Karnataka,Bagalkot,2016,gross,well_total,140907.0
Karnataka,Bangalore Rural,2016,gross,well_total,21156.0
Karnataka,Belgaum,2016,gross,well_total,337338.0
Karnataka,Bellary,2016,gross,well_total,100932.0
Karnataka,Bengaluru Urban,2016,gross,well_total,11429.0
Karnataka,Bidar,2016,gross,well_total,37011.0
Karnataka,Bijapur,2016,gross,well_total,166269.0
Karnataka,Chamarajanagar,2016,gross,well_total,45822.0
Karnataka,Chikballapur,2016,gross,well_total,59719.0
Karnataka,Chikmagalur,2016,gross,well_total,38470.0
Karnataka,Chitradurga,2016,gross,well_total,107933.0
Karnataka,Dakshin Kannad,2016,gross,well_total,56732.0
Karnataka,Davangere,2016,gross,well_total,102447.0
Karnataka,Dharwad,2016,gross,well_total,23765.0
Karnataka,Gadag,2016,gross,well_total,42804.0
Karnataka,Gulbarga,2016,gross,well_total,66219.0
Karnataka,Hassan,2016,gross,well_total,32842.0
Karnataka,Haveri,2016,gross,well_total,92750.0
Karnataka,Kodagu,2016,gross,well_total,87.0
Karnataka,Kolar,2016,gross,well_total,30262.0
Karnataka,Koppal,2016,gross,well_total,79123.0
Karnataka,Mandya,2016,gross,well_total,30776.0
Karnataka,Mysore,2016,gross,well_total,24214.0
Karnataka,Raichur,2016,gross,well_total,25063.0
Karnataka,Ramanagara,2016,gross,well_total,34748.0
Karnataka,Shimoga,2016,gross,well_total,47833.0
Karnataka,Tumkur,2016,gross,well_total,164037.0
Karnataka,Udupi,2016,gross,well_total,25168.0
Karnataka,Uttar Kannad,2016,gross,well_total,18570.0
Karnataka,Yadgir,2016,gross,well_total,20770.0
Kerala,Alappuzha,2016,gross,well_total,0.0
Kerala,Ernakulam,2016,gross,well_total,0.0
Kerala,Idukki,2016,gross,well_total,0.0
Kerala,Kannur,2016,gross,well_total,0.0
Kerala,Kasaragod,2016,gross,well_total,0.0
Kerala,Kollam,2016,gross,well_total,0.0
Kerala,Kottayam,2016,gross,well_total,0.0
Kerala,Kozhikode,2016,gross,well_total,0.0
Kerala,Malappuram,2016,gross,well_total,0.0
Kerala,Palakkad,2016,gross,well_total,0.0
Kerala,Pathanamthitta,2016,gross,well_total,0.0
Kerala,Thiruvananthapuram,2016,gross,well_total,0.0
Kerala,Thrissur,2016,gross,well_total,0.0
Kerala,Wayanad,2016,gross,well_total,0.0
Madhya Pradesh,Agar Malwa,2016,gross,well_total,84919.0
Madhya Pradesh,Alirajpur,2016,gross,well_total,20272.0
Madhya Pradesh,Anuppur,2016,gross,well_total,3246.0
Madhya Pradesh,Ashoknagar,2016,gross,well_total,153680.0
Madhya Pradesh,Balaghat,2016,gross,well_total,38662.0
Madhya Pradesh,Barwani,2016,gross,well_total,90524.0
Madhya Pradesh,Betul,2016,gross,well_total,129379.0
Madhya Pradesh,Bhind,2016,gross,well_total,135598.0
Madhya Pradesh,Bhopal,2016,gross,well_total,72183.0
Madhya Pradesh,Burhanpur,2016,gross,well_total,64369.0
Madhya Pradesh,Chhatarpur,2016,gross,well_total,207750.0
Madhya Pradesh,Chhindwara,2016,gross,well_total,191201.0
Madhya Pradesh,Damoh,2016,gross,well_total,102187.0
Madhya Pradesh,Datia,2016,gross,well_total,63505.0
Madhya Pradesh,Dewas,2016,gross,well_total,282986.0
Madhya Pradesh,Dhar,2016,gross,well_total,298562.0
Madhya Pradesh,Dindori,2016,gross,well_total,950.0
Madhya Pradesh,Guna,2016,gross,well_total,191686.0
Madhya Pradesh,Gwalior,2016,gross,well_total,75269.0
Madhya Pradesh,Harda,2016,gross,well_total,53975.0
Madhya Pradesh,Hoshangabad,2016,gross,well_total,267664.0
Madhya Pradesh,Indore,2016,gross,well_total,200155.0
Madhya Pradesh,Jabalpur,2016,gross,well_total,173356.0
Madhya Pradesh,Jhabua,2016,gross,well_total,19100.0
Madhya Pradesh,Katni,2016,gross,well_total,106810.0
Madhya Pradesh,Khandwa,2016,gross,well_total,140607.0
Madhya Pradesh,Khargone,2016,gross,well_total,243313.0
Madhya Pradesh,Mandla,2016,gross,well_total,16273.0
Madhya Pradesh,Mandsaur,2016,gross,well_total,243859.0
Madhya Pradesh,Morena,2016,gross,well_total,118481.0
Madhya Pradesh,Narsinghpur,2016,gross,well_total,271695.0
Madhya Pradesh,Neemuch,2016,gross,well_total,115189.0
Madhya Pradesh,Panna,2016,gross,well_total,38028.0
Madhya Pradesh,Raisen,2016,gross,well_total,243146.0
Madhya Pradesh,Rajgarh,2016,gross,well_total,315817.0
Madhya Pradesh,Ratlam,2016,gross,well_total,178566.0
Madhya Pradesh,Rewa,2016,gross,well_total,109139.0
Madhya Pradesh,Sagar,2016,gross,well_total,257485.0
Madhya Pradesh,Satna,2016,gross,well_total,182588.0
Madhya Pradesh,Sehore,2016,gross,well_total,262802.0
Madhya Pradesh,Seoni,2016,gross,well_total,79445.0
Madhya Pradesh,Shahdol,2016,gross,well_total,15173.0
Madhya Pradesh,Shajapur,2016,gross,well_total,129017.0
Madhya Pradesh,Sheopur,2016,gross,well_total,108507.0
Madhya Pradesh,Shivpuri,2016,gross,well_total,184419.0
Madhya Pradesh,Sidhi,2016,gross,well_total,41497.0
Madhya Pradesh,Singrauli,2016,gross,well_total,22882.0
Madhya Pradesh,Tikamgarh,2016,gross,well_total,195422.0
Madhya Pradesh,Ujjain,2016,gross,well_total,360909.0
Madhya Pradesh,Umaria,2016,gross,well_total,22022.0
Madhya Pradesh,Vidisha,2016,gross,well_total,244292.0
Meghalaya,East Garo Hills,2016,gross,well_total,0.0
Meghalaya,East Jaintia Hills,2016,gross,well_total,0.0
Meghalaya,East Khasi Hills,2016,gross,well_total,0.0
Meghalaya,North Garo Hills,2016,gross,well_total,0.0
Meghalaya,Ri Bhoi,2016,gross,well_total,0.0
Meghalaya,South Garo Hills,2016,gross,well_total,0.0
Meghalaya,South West Garo Hills,2016,gross,well_total,0.0
Meghalaya,South West Khasi Hills,2016,gross,well_total,0.0
Meghalaya,West Garo Hills,2016,gross,well_total,0.0
Meghalaya,West Jaintia Hills,2016,gross,well_total,0.0
Meghalaya,West Khasi Hills,2016,gross,well_total,0.0
Nagaland,Dimapur,2016,gross,well_total,0.0
Nagaland,Kiphire,2016,gross,well_total,0.0
Nagaland,Kohima,2016,gross,well_total,0.0
Nagaland,Longleng,2016,gross,well_total,0.0
Nagaland,Mokokchung,2016,gross,well_total,0.0
Nagaland,Mon,2016,gross,well_total,0.0
Nagaland,Peren,2016,gross,well_total,0.0
Nagaland,Phek,2016,gross,well_total,0.0
Nagaland,Tuensang,2016,gross,well_total,0.0
Nagaland,Wokha,2016,gross,well_total,0.0
Nagaland,Zunheboto,2016,gross,well_total,0.0
Odisha,Anugul,2016,gross,well_total,1971.0
Odisha,Balangir,2016,gross,well_total,2958.0
Odisha,Baleshwar,2016,gross,well_total,66724.0
Odisha,Bargarh,2016,gross,well_total,18430.0
Odisha,Bhadrak,2016,gross,well_total,4469.0
Odisha,Boudh,2016,gross,well_total,2786.0
Odisha,Cuttack,2016,gross,well_total,6840.0
Odisha,Deogarh,2016,gross,well_total,560.0
Odisha,Dhenkanal,2016,gross,well_total,1617.0
Odisha,Gajapati,2016,gross,well_total,300.0
Odisha,Ganjam,2016,gross,well_total,6357.0
Odisha,Jagatsinghapur,2016,gross,well_total,955.0
Odisha,Jajapur,2016,gross,well_total,3007.0
Odisha,Jharsuguda,2016,gross,well_total,1669.0
Odisha,Kalahandi,2016,gross,well_total,3468.0
Odisha,Kandhamal,2016,gross,well_total,420.0
Odisha,Kendrapara,2016,gross,well_total,2287.0
Odisha,Kendujhar,2016,gross,well_total,4973.0
Odisha,Khordha,2016,gross,well_total,480.0
Odisha,Koraput,2016,gross,well_total,6259.0
Odisha,Malkangiri,2016,gross,well_total,1006.0
Odisha,Mayurbhanj,2016,gross,well_total,17464.0
Odisha,Nabarangpur,2016,gross,well_total,5919.0
Odisha,Nayagarh,2016,gross,well_total,1113.0
Odisha,Nuapada,2016,gross,well_total,1288.0
Odisha,Puri,2016,gross,well_total,11583.0
Odisha,Rayagada,2016,gross,well_total,1815.0
Odisha,Sambalpur,2016,gross,well_total,4762.0
Odisha,Sonepur,2016,gross,well_total,5826.0
Odisha,Sundargarh,2016,gross,well_total,2669.0
Puducherry,Karaikal,2016,gross,well_total,3141.0
Puducherry,Mahe,2016,gross,well_total,0.0
Puducherry,Pondicherry,2016,gross,well_total,16121.0
Puducherry,Yanam,2016,gross,well_total,0.0
Punjab,Amritsar,2016,gross,well_total,388948.0
Punjab,Barnala,2016,gross,well_total,186648.0
Punjab,Bathinda,2016,gross,well_total,327070.0
Punjab,Faridkot,2016,gross,well_total,185893.0
Punjab,Fatehgarh Sahib,2016,gross,well_total,191035.0
Punjab,Fazilka,2016,gross,well_total,6289.0
Punjab,Firozepur,2016,gross,well_total,339996.0
Punjab,Gurdaspur,2016,gross,well_total,372522.0
Punjab,Hoshiarpur,2016,gross,well_total,325597.0
Punjab,Jalandhar,2016,gross,well_total,411793.0
Punjab,Kapurthala,2016,gross,well_total,274621.0
Punjab,Ludhiana,2016,gross,well_total,600440.0
Punjab,Mansa,2016,gross,well_total,215743.0
Punjab,Moga,2016,gross,well_total,383621.0
Punjab,Muktsar,2016,gross,well_total,0.0
Punjab,Nawanshahr,2016,gross,well_total,178026.0
Punjab,Pathankot,2016,gross,well_total,58502.0
Punjab,Patiala,2016,gross,well_total,510694.0
Punjab,Rupnagar,2016,gross,well_total,110173.0
Punjab,S.A.S Nagar,2016,gross,well_total,103504.0
Punjab,Sangrur,2016,gross,well_total,548748.0
Punjab,Tarn Taran,2016,gross,well_total,292635.0
Rajasthan,Ajmer,2016,gross,well_total,125111.0
Rajasthan,Alwar,2016,gross,well_total,510990.0
Rajasthan,Banswara,2016,gross,well_total,20394.0
Rajasthan,Baran,2016,gross,well_total,262695.0
Rajasthan,Barmer,2016,gross,well_total,353121.0
Rajasthan,Bharatpur,2016,gross,well_total,360767.0
Rajasthan,Bhilwara,2016,gross,well_total,230477.0
Rajasthan,Bikaner,2016,gross,well_total,406448.0
Rajasthan,Bundi,2016,gross,well_total,142626.0
Rajasthan,Chittorgarh,2016,gross,well_total,250705.0
Rajasthan,Churu,2016,gross,well_total,219505.0
Rajasthan,Dausa,2016,gross,well_total,165889.0
Rajasthan,Dholpur,2016,gross,well_total,119122.0
Rajasthan,Dungarpur,2016,gross,well_total,36517.0
Rajasthan,Ganganagar,2016,gross,well_total,8035.0
Rajasthan,Hanumangarh,2016,gross,well_total,17304.0
Rajasthan,Jaipur,2016,gross,well_total,371071.0
Rajasthan,Jaisalmer,2016,gross,well_total,144443.0
Rajasthan,Jalore,2016,gross,well_total,307189.0
Rajasthan,Jhalawar,2016,gross,well_total,303492.0
Rajasthan,Jhunjhunu,2016,gross,well_total,241382.0
Rajasthan,Jodhpur,2016,gross,well_total,747995.0
Rajasthan,Karauli,2016,gross,well_total,139871.0
Rajasthan,Kota,2016,gross,well_total,143354.0
Rajasthan,Nagaur,2016,gross,well_total,361309.0
Rajasthan,Pali,2016,gross,well_total,147670.0
Rajasthan,Pratapgarh,2016,gross,well_total,104246.0
Rajasthan,Rajsamand,2016,gross,well_total,46401.0
Rajasthan,Sawai Madhopur,2016,gross,well_total,219519.0
Rajasthan,Sikar,2016,gross,well_total,266836.0
Rajasthan,Sirohi,2016,gross,well_total,123488.0
Rajasthan,Tonk,2016,gross,well_total,227179.0
Rajasthan,Udaipur,2016,gross,well_total,90017.0
Tamil Nadu,Ariyalur,2016,gross,well_total,36806.0
Tamil Nadu,Coimbatore,2016,gross,well_total,100947.0
Tamil Nadu,Cuddalore,2016,gross,well_total,139456.0
Tamil Nadu,Dharmapuri,2016,gross,well_total,62591.0
Tamil Nadu,Dindigul,2016,gross,well_total,73588.0
Tamil Nadu,Erode,2016,gross,well_total,73649.0
Tamil Nadu,Kanchipuram,2016,gross,well_total,44064.0
Tamil Nadu,Kanniyakumari,2016,gross,well_total,7658.0
Tamil Nadu,Karur,2016,gross,well_total,28419.0
Tamil Nadu,Krishnagiri,2016,gross,well_total,51085.0
Tamil Nadu,Madurai,2016,gross,well_total,42305.0
Tamil Nadu,Nagapattinam,2016,gross,well_total,0.0
Tamil Nadu,Namakkal,2016,gross,well_total,62143.0
Tamil Nadu,Perambalur,2016,gross,well_total,26081.0
Tamil Nadu,Pudukkottai,2016,gross,well_total,45665.0
Tamil Nadu,Ramanathapuram,2016,gross,well_total,13383.0
Tamil Nadu,Salem,2016,gross,well_total,84624.0
Tamil Nadu,Sivaganga,2016,gross,well_total,16500.0
Tamil Nadu,Thanjavur,2016,gross,well_total,62257.0
Tamil Nadu,The Nilgiris,2016,gross,well_total,1068.0
Tamil Nadu,Theni,2016,gross,well_total,54502.0
Tamil Nadu,Thiruvallur,2016,gross,well_total,123908.0
Tamil Nadu,Thiruvarur,2016,gross,well_total,0.0
Tamil Nadu,Thoothukudi,2016,gross,well_total,16768.0
Tamil Nadu,Tiruchirappalli,2016,gross,well_total,42826.0
Tamil Nadu,Tirunelveli,2016,gross,well_total,44374.0
Tamil Nadu,Tiruppur,2016,gross,well_total,90312.0
Tamil Nadu,Tiruvannamalai,2016,gross,well_total,142661.0
Tamil Nadu,Vellore,2016,gross,well_total,96583.0
Tamil Nadu,Villupuram,2016,gross,well_total,213279.0
Tamil Nadu,Virudhunagar,2016,gross,well_total,27964.0
Telangana,Adilabad,2016,gross,well_total,9561.0
Telangana,Bhadradri,2016,gross,well_total,18775.0
Telangana,Jagitial,2016,gross,well_total,33814.0
Telangana,Jangoan,2016,gross,well_total,51086.0
Telangana,Jayashankar,2016,gross,well_total,44846.0
Telangana,Jogulamba,2016,gross,well_total,23253.0
Telangana,Kamareddy,2016,gross,well_total,88571.0
